source_type,source_object,target_type,target_object,dependency_kind,file,evidence
MEASURE,Medidas[FA Carga Pedidos Creados],VISUAL,fa_fes_carga_tiempo,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\fa_fes_carga_tiempo\visual.json,Measure: Medidas[FA Carga Pedidos Creados]
MEASURE,Medidas[FA Carga Pedidos FES],VISUAL,fa_fes_carga_tiempo,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\fa_fes_carga_tiempo\visual.json,Measure: Medidas[FA Carga Pedidos FES]
MEASURE,Medidas[FA Carga Unidades x Pedido],VISUAL,fa_fes_carga_tiempo,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\fa_fes_carga_tiempo\visual.json,Measure: Medidas[FA Carga Unidades x Pedido]
MEASURE,Medidas[FA Clientes Recurrentes 2M+ Visible],VISUAL,fa_vendedores_reincidentes,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\fa_vendedores_reincidentes\visual.json,Measure: Medidas[FA Clientes Recurrentes 2M+ Visible]
MEASURE,Medidas[FA Clientes Recurrentes 3M Visible],VISUAL,fa_vendedores_reincidentes,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\fa_vendedores_reincidentes\visual.json,Measure: Medidas[FA Clientes Recurrentes 3M Visible]
MEASURE,Medidas[FA DH Fuera SLA Cliente Visible],VISUAL,fa_clientes_recurrentes,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\fa_clientes_recurrentes\visual.json,Measure: Medidas[FA DH Fuera SLA Cliente Visible]
MEASURE,Medidas[FA DH Fuera SLA Vendedor Recurrente],VISUAL,fa_vendedores_reincidentes,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\fa_vendedores_reincidentes\visual.json,Measure: Medidas[FA DH Fuera SLA Vendedor Recurrente]
MEASURE,Medidas[FA DH Promedio],VISUAL,fa_fes_carga_tiempo,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\fa_fes_carga_tiempo\visual.json,Measure: Medidas[FA DH Promedio]
MEASURE,Medidas[FA Delta NS vs Resto],VISUAL,fa_fes_carga_tiempo,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\fa_fes_carga_tiempo\visual.json,Measure: Medidas[FA Delta NS vs Resto]
MEASURE,Medidas[FA Días Factura Salida Promedio],VISUAL,fa_permanencia_cd,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\fa_permanencia_cd\visual.json,Measure: Medidas[FA Días Factura Salida Promedio]
MEASURE,Medidas[FA Lectura Carga SLA],VISUAL,fa_fes_carga_tiempo,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\fa_fes_carga_tiempo\visual.json,Measure: Medidas[FA Lectura Carga SLA]
MEASURE,Medidas[FA Líneas Fuera SLA Vendedor Recurrente],VISUAL,fa_vendedores_reincidentes,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\fa_vendedores_reincidentes\visual.json,Measure: Medidas[FA Líneas Fuera SLA Vendedor Recurrente]
MEASURE,Medidas[FA Meses Fuera SLA Cliente Visible],VISUAL,fa_clientes_recurrentes,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\fa_clientes_recurrentes\visual.json,Measure: Medidas[FA Meses Fuera SLA Cliente Visible]
MEASURE,Medidas[FA NS %],VISUAL,fa_fes_carga_tiempo,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\fa_fes_carga_tiempo\visual.json,Measure: Medidas[FA NS %]
MEASURE,Medidas[FA P90 Días Factura Salida],VISUAL,fa_permanencia_cd,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\fa_permanencia_cd\visual.json,Measure: Medidas[FA P90 Días Factura Salida]
MEASURE,Medidas[FA Pedidos Facturados >15d],VISUAL,fa_permanencia_cd,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\fa_permanencia_cd\visual.json,Measure: Medidas[FA Pedidos Facturados >15d]
MEASURE,Medidas[FA Pedidos Facturados >20d],VISUAL,fa_permanencia_cd,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\fa_permanencia_cd\visual.json,Measure: Medidas[FA Pedidos Facturados >20d]
MEASURE,Medidas[FA Pedidos Fuera SLA Cliente Visible],VISUAL,fa_clientes_recurrentes,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\fa_clientes_recurrentes\visual.json,Measure: Medidas[FA Pedidos Fuera SLA Cliente Visible]
MEASURE,Medidas[FA Pedidos Fuera SLA Vendedor Recurrente],VISUAL,fa_vendedores_reincidentes,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\fa_vendedores_reincidentes\visual.json,Measure: Medidas[FA Pedidos Fuera SLA Vendedor Recurrente]
MEASURE,Medidas[FA Recurrencia Cliente Visible],VISUAL,fa_clientes_recurrentes,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\fa_clientes_recurrentes\visual.json,Measure: Medidas[FA Recurrencia Cliente Visible]
MEASURE,Medidas[FA Valor Retenido >15d],VISUAL,fa_permanencia_cd,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\fa_permanencia_cd\visual.json,Measure: Medidas[FA Valor Retenido >15d]
MEASURE,Medidas[HT Brecha facturas Top 10],VISUAL,table_v23_hito,REPORT_PROJECTION,NS.Report\definition\pages\23a1b2c3d4e5f6071829\visuals\table_v23_hito\visual.json,Measure: Medidas[HT Brecha facturas Top 10]
MEASURE,Medidas[HT Cliente Top 10],VISUAL,table_v23_hito,REPORT_PROJECTION,NS.Report\definition\pages\23a1b2c3d4e5f6071829\visuals\table_v23_hito\visual.json,Measure: Medidas[HT Cliente Top 10]
MEASURE,Medidas[HT Creación Top 10],VISUAL,table_v23_hito,REPORT_PROJECTION,NS.Report\definition\pages\23a1b2c3d4e5f6071829\visuals\table_v23_hito\visual.json,Measure: Medidas[HT Creación Top 10]
MEASURE,Medidas[HT Despacho Top 10],VISUAL,table_v23_hito,REPORT_PROJECTION,NS.Report\definition\pages\23a1b2c3d4e5f6071829\visuals\table_v23_hito\visual.json,Measure: Medidas[HT Despacho Top 10]
MEASURE,Medidas[HT Días hito Top 10],VISUAL,table_v23_hito,REPORT_PROJECTION,NS.Report\definition\pages\23a1b2c3d4e5f6071829\visuals\table_v23_hito\visual.json,Measure: Medidas[HT Días hito Top 10]
MEASURE,Medidas[HT Estado hito Top 10],VISUAL,table_v23_hito,REPORT_PROJECTION,NS.Report\definition\pages\23a1b2c3d4e5f6071829\visuals\table_v23_hito\visual.json,Measure: Medidas[HT Estado hito Top 10]
MEASURE,Medidas[HT Exceso Top 10],VISUAL,table_v23_hito,REPORT_PROJECTION,NS.Report\definition\pages\23a1b2c3d4e5f6071829\visuals\table_v23_hito\visual.json,Measure: Medidas[HT Exceso Top 10]
MEASURE,Medidas[HT Fin hito Top 10],VISUAL,table_v23_hito,REPORT_PROJECTION,NS.Report\definition\pages\23a1b2c3d4e5f6071829\visuals\table_v23_hito\visual.json,Measure: Medidas[HT Fin hito Top 10]
MEASURE,Medidas[HT Inicio hito Top 10],VISUAL,table_v23_hito,REPORT_PROJECTION,NS.Report\definition\pages\23a1b2c3d4e5f6071829\visuals\table_v23_hito\visual.json,Measure: Medidas[HT Inicio hito Top 10]
MEASURE,Medidas[HT Primera factura Top 10],VISUAL,table_v23_hito,REPORT_PROJECTION,NS.Report\definition\pages\23a1b2c3d4e5f6071829\visuals\table_v23_hito\visual.json,Measure: Medidas[HT Primera factura Top 10]
MEASURE,Medidas[HT Resumen hito],VISUAL,tt_context,REPORT_PROJECTION,NS.Report\definition\pages\23a1b2c3d4e5f6071829\visuals\tt_context\visual.json,Measure: Medidas[HT Resumen hito]
MEASURE,Medidas[HT SLA Top 10],VISUAL,table_v23_hito,REPORT_PROJECTION,NS.Report\definition\pages\23a1b2c3d4e5f6071829\visuals\table_v23_hito\visual.json,Measure: Medidas[HT SLA Top 10]
MEASURE,Medidas[HT Tipo pedido Top 10],VISUAL,table_v23_hito,REPORT_PROJECTION,NS.Report\definition\pages\23a1b2c3d4e5f6071829\visuals\table_v23_hito\visual.json,Measure: Medidas[HT Tipo pedido Top 10]
MEASURE,Medidas[HT Validación saldo Top 10],VISUAL,table_v23_hito,REPORT_PROJECTION,NS.Report\definition\pages\23a1b2c3d4e5f6071829\visuals\table_v23_hito\visual.json,Measure: Medidas[HT Validación saldo Top 10]
MEASURE,Medidas[HT Vendedor Top 10],VISUAL,table_v23_hito,REPORT_PROJECTION,NS.Report\definition\pages\23a1b2c3d4e5f6071829\visuals\table_v23_hito\visual.json,Measure: Medidas[HT Vendedor Top 10]
MEASURE,Medidas[HT Última factura Top 10],VISUAL,table_v23_hito,REPORT_PROJECTION,NS.Report\definition\pages\23a1b2c3d4e5f6071829\visuals\table_v23_hito\visual.json,Measure: Medidas[HT Última factura Top 10]
MEASURE,Medidas[OP % Cumplimiento Hito],VISUAL,tt_kpi_2,REPORT_PROJECTION,NS.Report\definition\pages\23a1b2c3d4e5f6071829\visuals\tt_kpi_2\visual.json,Measure: Medidas[OP % Cumplimiento Hito]
MEASURE,Medidas[OP Cobertura Hitos %],VISUAL,table_cef7a98ad59848,REPORT_PROJECTION,NS.Report\definition\pages\df1cb253a6314642a469\visuals\table_cef7a98ad59848\visual.json,Measure: Medidas[OP Cobertura Hitos %]
MEASURE,Medidas[OP Cuello de Botella],VISUAL,table_9601cabf413a41,REPORT_PROJECTION,NS.Report\definition\pages\df1cb253a6314642a469\visuals\table_9601cabf413a41\visual.json,Measure: Medidas[OP Cuello de Botella]
MEASURE,Medidas[OP Días Exceso],VISUAL,chart_924aca87b5094c,REPORT_PROJECTION,NS.Report\definition\pages\df1cb253a6314642a469\visuals\chart_924aca87b5094c\visual.json,Measure: Medidas[OP Días Exceso]
MEASURE,Medidas[OP Días Exceso],VISUAL,table_bad13c26c1d64f,REPORT_PROJECTION,NS.Report\definition\pages\df1cb253a6314642a469\visuals\table_bad13c26c1d64f\visual.json,Measure: Medidas[OP Días Exceso]
MEASURE,Medidas[OP Hallazgo Dinámico],VISUAL,table_04f889ab184a48,REPORT_PROJECTION,NS.Report\definition\pages\df1cb253a6314642a469\visuals\table_04f889ab184a48\visual.json,Measure: Medidas[OP Hallazgo Dinámico]
MEASURE,Medidas[OP P90 Hito DH],VISUAL,tt_kpi_3,REPORT_PROJECTION,NS.Report\definition\pages\23a1b2c3d4e5f6071829\visuals\tt_kpi_3\visual.json,Measure: Medidas[OP P90 Hito DH]
MEASURE,Medidas[OP Pedidos Fuera KPI],VISUAL,table_62c6c02944b14e,REPORT_PROJECTION,NS.Report\definition\pages\df1cb253a6314642a469\visuals\table_62c6c02944b14e\visual.json,Measure: Medidas[OP Pedidos Fuera KPI]
MEASURE,Medidas[OP Pedidos con Dato],VISUAL,tt_kpi_1,REPORT_PROJECTION,NS.Report\definition\pages\23a1b2c3d4e5f6071829\visuals\tt_kpi_1\visual.json,Measure: Medidas[OP Pedidos con Dato]
MEASURE,Medidas[OP Plan de Acción Dinámico],VISUAL,table_04f889ab184a48,REPORT_PROJECTION,NS.Report\definition\pages\df1cb253a6314642a469\visuals\table_04f889ab184a48\visual.json,Measure: Medidas[OP Plan de Acción Dinámico]
MEASURE,Medidas[OP Prioridad Hallazgo],VISUAL,table_04f889ab184a48,REPORT_PROJECTION,NS.Report\definition\pages\df1cb253a6314642a469\visuals\table_04f889ab184a48\visual.json,Measure: Medidas[OP Prioridad Hallazgo]
MEASURE,Medidas[OP Score Cuello Hito],VISUAL,chart_706a63cf524349,REPORT_PROJECTION,NS.Report\definition\pages\df1cb253a6314642a469\visuals\chart_706a63cf524349\visual.json,Measure: Medidas[OP Score Cuello Hito]
MEASURE,Medidas[OP Score Cuello Hito],VISUAL,table_04f889ab184a48,REPORT_PROJECTION,NS.Report\definition\pages\df1cb253a6314642a469\visuals\table_04f889ab184a48\visual.json,Measure: Medidas[OP Score Cuello Hito]
MEASURE,Medidas[OP Valor Afectado],VISUAL,table_f0e8d63e5a444c,REPORT_PROJECTION,NS.Report\definition\pages\df1cb253a6314642a469\visuals\table_f0e8d63e5a444c\visual.json,Measure: Medidas[OP Valor Afectado]
MEASURE,Medidas[RE Distribución Flujo SVG],VISUAL,donut_flujo,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\donut_flujo\visual.json,Measure: Medidas[RE Distribución Flujo SVG]
MEASURE,Medidas[RE Evolución 3M SVG],VISUAL,chart_mensual_3m_v39,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\chart_mensual_3m_v39\visual.json,Measure: Medidas[RE Evolución 3M SVG]
MEASURE,Medidas[RE FES Diagnóstico SVG],VISUAL,fes_diag_card,REPORT_PROJECTION,NS.Report\definition\pages\45f3e8a9c0124b67d89a\visuals\fes_diag_card\visual.json,Measure: Medidas[RE FES Diagnóstico SVG]
MEASURE,Medidas[RE KPI NS SVG],VISUAL,84343c674ecddeb910c5,REPORT_PROJECTION,NS.Report\definition\pages\19a0c7f8d6e54b3a9210\visuals\84343c674ecddeb910c5\visual.json,Measure: Medidas[RE KPI NS SVG]
MEASURE,Medidas[RE KPI Pedidos SVG],VISUAL,40ac169dd89e96270ac9,REPORT_PROJECTION,NS.Report\definition\pages\19a0c7f8d6e54b3a9210\visuals\40ac169dd89e96270ac9\visual.json,Measure: Medidas[RE KPI Pedidos SVG]
MEASURE,Medidas[RE KPI Pedidos SVG],VISUAL,f07bd2d60e407e2ddd01,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\f07bd2d60e407e2ddd01\visual.json,Measure: Medidas[RE KPI Pedidos SVG]
MEASURE,Medidas[RE KPI Promesa SVG],VISUAL,kpi_promesa,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\kpi_promesa\visual.json,Measure: Medidas[RE KPI Promesa SVG]
MEASURE,Medidas[RE KPI Valor SVG],VISUAL,309a51a96bc9d090ab43,REPORT_PROJECTION,NS.Report\definition\pages\19a0c7f8d6e54b3a9210\visuals\309a51a96bc9d090ab43\visual.json,Measure: Medidas[RE KPI Valor SVG]
MEASURE,Medidas[RE NS contexto],VISUAL,tt_kpi_2,REPORT_PROJECTION,NS.Report\definition\pages\22a1b2c3d4e5f6071829\visuals\tt_kpi_2\visual.json,Measure: Medidas[RE NS contexto]
MEASURE,Medidas[RE NS contexto],VISUAL,tt_kpi_2,REPORT_PROJECTION,NS.Report\definition\pages\65238545e68f4c9884ca\visuals\tt_kpi_2\visual.json,Measure: Medidas[RE NS contexto]
MEASURE,Medidas[RE P90 contexto DH],VISUAL,tt_kpi_3,REPORT_PROJECTION,NS.Report\definition\pages\22a1b2c3d4e5f6071829\visuals\tt_kpi_3\visual.json,Measure: Medidas[RE P90 contexto DH]
MEASURE,Medidas[RE P90 contexto DH],VISUAL,tt_kpi_3,REPORT_PROJECTION,NS.Report\definition\pages\65238545e68f4c9884ca\visuals\tt_kpi_3\visual.json,Measure: Medidas[RE P90 contexto DH]
MEASURE,Medidas[RE P90 hito DH],VISUAL,3b0d647a439385b325bd,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\3b0d647a439385b325bd\visual.json,Measure: Medidas[RE P90 hito DH]
MEASURE,Medidas[RE P90 hito DH],VISUAL,8b664941e6c072783070,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\8b664941e6c072783070\visual.json,Measure: Medidas[RE P90 hito DH]
MEASURE,Medidas[RE P90 hito DH],VISUAL,matrix_hitos_resumen,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\matrix_hitos_resumen\visual.json,Measure: Medidas[RE P90 hito DH]
MEASURE,Medidas[RE Pedido Seleccionado SVG],VISUAL,dd60148c4db229925749,REPORT_PROJECTION,NS.Report\definition\pages\19a0c7f8d6e54b3a9210\visuals\dd60148c4db229925749\visual.json,Measure: Medidas[RE Pedido Seleccionado SVG]
MEASURE,Medidas[RE Pedidos contexto],VISUAL,tt_kpi_1,REPORT_PROJECTION,NS.Report\definition\pages\22a1b2c3d4e5f6071829\visuals\tt_kpi_1\visual.json,Measure: Medidas[RE Pedidos contexto]
MEASURE,Medidas[RE Pedidos contexto],VISUAL,tt_kpi_1,REPORT_PROJECTION,NS.Report\definition\pages\65238545e68f4c9884ca\visuals\tt_kpi_1\visual.json,Measure: Medidas[RE Pedidos contexto]
MEASURE,Medidas[RE Pedidos hito con dato],VISUAL,3b0d647a439385b325bd,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\3b0d647a439385b325bd\visual.json,Measure: Medidas[RE Pedidos hito con dato]
MEASURE,Medidas[RE Pedidos hito con dato],VISUAL,8b664941e6c072783070,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\8b664941e6c072783070\visual.json,Measure: Medidas[RE Pedidos hito con dato]
MEASURE,Medidas[RE Pedidos hito con dato],VISUAL,matrix_hitos_resumen,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\matrix_hitos_resumen\visual.json,Measure: Medidas[RE Pedidos hito con dato]
MEASURE,Medidas[RE Periodo contexto],VISUAL,tt_context,REPORT_PROJECTION,NS.Report\definition\pages\65238545e68f4c9884ca\visuals\tt_context\visual.json,Measure: Medidas[RE Periodo contexto]
MEASURE,Medidas[RE Promedio hito DH],VISUAL,3b0d647a439385b325bd,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\3b0d647a439385b325bd\visual.json,Measure: Medidas[RE Promedio hito DH]
MEASURE,Medidas[RE Promedio hito DH],VISUAL,8b664941e6c072783070,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\8b664941e6c072783070\visual.json,Measure: Medidas[RE Promedio hito DH]
MEASURE,Medidas[RE Promedio hito DH],VISUAL,matrix_hitos_resumen,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\matrix_hitos_resumen\visual.json,Measure: Medidas[RE Promedio hito DH]
MEASURE,Medidas[RE Resumen Mes SVG],VISUAL,summary_month,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\summary_month\visual.json,Measure: Medidas[RE Resumen Mes SVG]
MEASURE,Medidas[RE SLA Panel SVG],VISUAL,sla_panel,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\sla_panel\visual.json,Measure: Medidas[RE SLA Panel SVG]
MEASURE,Medidas[RE TT Cierre],VISUAL,critical_table,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\critical_table\visual.json,Measure: Medidas[RE TT Cierre]
MEASURE,Medidas[RE TT Cierre],VISUAL,critical_table,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\critical_table\visual.json,Measure: Medidas[RE TT Cierre]
MEASURE,Medidas[RE TT Cliente],VISUAL,critical_table,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\critical_table\visual.json,Measure: Medidas[RE TT Cliente]
MEASURE,Medidas[RE TT Cliente],VISUAL,critical_table,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\critical_table\visual.json,Measure: Medidas[RE TT Cliente]
MEASURE,Medidas[RE TT Cliente],VISUAL,table_v22_tooltip,REPORT_PROJECTION,NS.Report\definition\pages\22a1b2c3d4e5f6071829\visuals\table_v22_tooltip\visual.json,Measure: Medidas[RE TT Cliente]
MEASURE,Medidas[RE TT Creación],VISUAL,critical_table,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\critical_table\visual.json,Measure: Medidas[RE TT Creación]
MEASURE,Medidas[RE TT Creación],VISUAL,critical_table,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\critical_table\visual.json,Measure: Medidas[RE TT Creación]
MEASURE,Medidas[RE TT Días Top 10],VISUAL,critical_table,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\critical_table\visual.json,Measure: Medidas[RE TT Días Top 10]
MEASURE,Medidas[RE TT Días Top 10],VISUAL,critical_table,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\critical_table\visual.json,Measure: Medidas[RE TT Días Top 10]
MEASURE,Medidas[RE TT Días Top 10],VISUAL,table_v22_tooltip,REPORT_PROJECTION,NS.Report\definition\pages\22a1b2c3d4e5f6071829\visuals\table_v22_tooltip\visual.json,Measure: Medidas[RE TT Días Top 10]
MEASURE,Medidas[RE TT Estado SVG],VISUAL,critical_table,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\critical_table\visual.json,Measure: Medidas[RE TT Estado SVG]
MEASURE,Medidas[RE TT Estado SVG],VISUAL,critical_table,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\critical_table\visual.json,Measure: Medidas[RE TT Estado SVG]
MEASURE,Medidas[RE TT Exceso crítico DH],VISUAL,critical_table,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\critical_table\visual.json,Measure: Medidas[RE TT Exceso crítico DH]
MEASURE,Medidas[RE TT Exceso crítico DH],VISUAL,critical_table,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\critical_table\visual.json,Measure: Medidas[RE TT Exceso crítico DH]
MEASURE,Medidas[RE TT Exceso crítico DH],VISUAL,table_v22_tooltip,REPORT_PROJECTION,NS.Report\definition\pages\22a1b2c3d4e5f6071829\visuals\table_v22_tooltip\visual.json,Measure: Medidas[RE TT Exceso crítico DH]
MEASURE,Medidas[RE TT Factura],VISUAL,critical_table,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\critical_table\visual.json,Measure: Medidas[RE TT Factura]
MEASURE,Medidas[RE TT Factura],VISUAL,critical_table,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\critical_table\visual.json,Measure: Medidas[RE TT Factura]
MEASURE,Medidas[RE TT Hito crítico],VISUAL,critical_table,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\critical_table\visual.json,Measure: Medidas[RE TT Hito crítico]
MEASURE,Medidas[RE TT Hito crítico],VISUAL,critical_table,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\critical_table\visual.json,Measure: Medidas[RE TT Hito crítico]
MEASURE,Medidas[RE TT Hito crítico],VISUAL,table_v22_tooltip,REPORT_PROJECTION,NS.Report\definition\pages\22a1b2c3d4e5f6071829\visuals\table_v22_tooltip\visual.json,Measure: Medidas[RE TT Hito crítico]
MEASURE,Medidas[RE TT Motivo operativo],VISUAL,critical_table,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\critical_table\visual.json,Measure: Medidas[RE TT Motivo operativo]
MEASURE,Medidas[RE TT Motivo operativo],VISUAL,critical_table,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\critical_table\visual.json,Measure: Medidas[RE TT Motivo operativo]
MEASURE,Medidas[RE TT Motivo operativo],VISUAL,table_v22_tooltip,REPORT_PROJECTION,NS.Report\definition\pages\22a1b2c3d4e5f6071829\visuals\table_v22_tooltip\visual.json,Measure: Medidas[RE TT Motivo operativo]
MEASURE,Medidas[RE TT Título],VISUAL,tt_context,REPORT_PROJECTION,NS.Report\definition\pages\22a1b2c3d4e5f6071829\visuals\tt_context\visual.json,Measure: Medidas[RE TT Título]
MEASURE,Medidas[RE TT Vendedor],VISUAL,critical_table,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\critical_table\visual.json,Measure: Medidas[RE TT Vendedor]
MEASURE,Medidas[RE TT Vendedor],VISUAL,critical_table,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\critical_table\visual.json,Measure: Medidas[RE TT Vendedor]
MEASURE,Medidas[RE TT Vendedor],VISUAL,table_v22_tooltip,REPORT_PROJECTION,NS.Report\definition\pages\22a1b2c3d4e5f6071829\visuals\table_v22_tooltip\visual.json,Measure: Medidas[RE TT Vendedor]
MEASURE,Medidas[RE Ventana análisis texto],VISUAL,window_note,REPORT_PROJECTION,NS.Report\definition\pages\71af1998e2cb472d9799\visuals\window_note\visual.json,Measure: Medidas[RE Ventana análisis texto]
MEASURE,Medidas[RE Ventana análisis texto],VISUAL,window_note,REPORT_PROJECTION,NS.Report\definition\pages\a1b2c3d4e5f6071829\visuals\window_note\visual.json,Measure: Medidas[RE Ventana análisis texto]
MEASURE,Medidas[RE Ventana análisis texto],VISUAL,window_note,REPORT_PROJECTION,NS.Report\definition\pages\ed2a2fead6d24153bee1\visuals\window_note\visual.json,Measure: Medidas[RE Ventana análisis texto]
MEASURE,Medidas[TR Clasificación SVG],VISUAL,chart_clasificacion,REPORT_PROJECTION,NS.Report\definition\pages\19a0c7f8d6e54b3a9210\visuals\chart_clasificacion\visual.json,Measure: Medidas[TR Clasificación SVG]
MEASURE,Medidas[TR Contexto ruta],VISUAL,card_4db71e6e91c716,REPORT_PROJECTION,NS.Report\definition\pages\19a0c7f8d6e54b3a9210\visuals\card_4db71e6e91c716\visual.json,Measure: Medidas[TR Contexto ruta]
MEASURE,Medidas[TR NS ruta SVG],VISUAL,card_cdce0b90a20e69,REPORT_PROJECTION,NS.Report\definition\pages\19a0c7f8d6e54b3a9210\visuals\card_cdce0b90a20e69\visual.json,Measure: Medidas[TR NS ruta SVG]
MEASURE,Medidas[TR Ruta camión SVG],VISUAL,route_40435689d94f81,REPORT_PROJECTION,NS.Report\definition\pages\19a0c7f8d6e54b3a9210\visuals\route_40435689d94f81\visual.json,Measure: Medidas[TR Ruta camión SVG]
MEASURE,Medidas[TR SLA ruta DH],VISUAL,table_15b8b83ff48292,REPORT_PROJECTION,NS.Report\definition\pages\19a0c7f8d6e54b3a9210\visuals\table_15b8b83ff48292\visual.json,Measure: Medidas[TR SLA ruta DH]
MEASURE,Medidas[TT Contexto pedido],VISUAL,tt_context,REPORT_PROJECTION,NS.Report\definition\pages\cb613066ebaf4e749a13\visuals\tt_context\visual.json,Measure: Medidas[TT Contexto pedido]
MEASURE,Medidas[TT Detalle hito],VISUAL,tt_detail,REPORT_PROJECTION,NS.Report\definition\pages\cb613066ebaf4e749a13\visuals\tt_detail\visual.json,Measure: Medidas[TT Detalle hito]
MEASURE,Medidas[U Estado datos],VISUAL,footer_actualizacion,REPORT_PROJECTION,NS.Report\definition\pages\19a0c7f8d6e54b3a9210\visuals\footer_actualizacion\visual.json,Measure: Medidas[U Estado datos]
